Administrative;ProductRelated;ProductRelated_Duration;BounceRates;ExitRates;PageValues;M11;New_Visitor;Returning_Visitor;Revenue
3;38;9378075758;0,01025641;0,039316239;0;0;0;1;0
4;2;2283333333;0;0,033333333;0;1;1;0;1
7;81;1719375714;0,004494382;0,009737828;649444108;0;0;1;0
5;53;1696567619;0,003508772;0,017602339;0;0;0;1;0
0;24;445,9;0,058333333;0,079166667;0;0;0;1;0
4;60;2686402922;0,016666667;0,022713675;0;0;0;1;0
0;13;852,2;0,164230769;0,18034188;0;0;0;1;0
1;42;2017520714;0;0,023696145;0;0;0;1;0
0;25;1978,7;0,032;0,06;0;0;0;1;0
2;31;1279806667;0,006857143;0,02952381;0;0;0;1;0
0;2;65,4;0;0,1;0;0;0;1;0
5;67;1207653333;0,020833333;0,047826279;0;0;0;1;0
4;17;1229466667;0;0,041269841;0;0;0;1;1
1;7;286,7;0;0,008333333;0;0;1;0;0
0;7;71,6;0,028571429;0,071428571;0;1;0;1;0
10;26;1494053333;0,021212121;0,028542569;2035484005;1;0;1;0
1;22;4438333333;0;0,002380952;0;1;0;1;0
4;12;1894333333;0;0,014285714;0;0;1;0;0
0;22;8179590698;0,056060606;0,079518398;0;0;0;1;0
1;21;838,15;0;0;0;1;1;0;0
1;125;3835564121;0,022076923;0,039945665;1002042069;0;0;1;1
1;28;611,94;0;0,006896552;0;0;0;1;0
0;2;0;0,2;0,2;0;0;1;0;0
2;11;4010133333;0;0,022222222;4512532172;1;0;1;1
13;97;2865817778;0,009345794;0,024205607;0;0;0;1;0
9;31;1157444833;0,005698006;0,02881889;1079674946;1;0;1;0
3;13;311,79;0;0,002666667;3403997536;0;1;0;1
0;7;2389333333;0;0,014285714;0;0;0;1;0
3;25;8309366667;0,007142857;0,004285714;702595851;1;0;1;0
0;1;27,2;0;0;5837208988;1;0;1;1
1;28;2195580952;0;0,021428571;8391281758;0;0;1;1
2;32;2026,2;0;0,029411765;1332510752;0;0;1;0
2;138;4031561667;0,002857143;0,010238095;0;1;0;1;0
8;25;1220175;0,02;0,040444444;0;0;0;1;0
3;2;14,6;0;0,016666667;0;0;1;0;0
6;19;3233740476;0,024242424;0,032223645;1939995042;0;0;1;0
2;24;433,36;0,008333333;0,009722222;0;0;0;1;0
1;21;526,5;0;0,009090909;0;0;0;1;0
2;18;3796166667;0,035;0,059166667;0;0;0;1;0
16;109;2110422354;0,005177873;0,014936612;2491316021;0;0;1;0
3;20;5474007937;0;0,011688312;1506586317;1;0;1;1
0;21;330;0,069565217;0,091304348;0;0;0;1;0
2;22;1089,5;0;0,026086957;0;0;0;1;0
4;3;2025714286;0;0,028571429;0;0;0;1;0
8;78;2063642844;0,007407407;0,011934156;0;0;0;1;0
4;13;1757666667;0,04;0,053333333;0;0;0;1;0
12;71;1683744444;0,004878049;0,016666667;4214163315;0;0;1;0
0;1;0;0;0,2;0;0;0;1;0
0;41;4006352857;0,009756098;0,014634146;4899526482;0;0;1;1
9;94;5579315873;0;0,007335491;0;0;1;0;0
2;45;3166333333;0;0,004891304;4859624751;0;0;1;0
6;35;643,05;0;0,015789474;0;0;0;1;0
4;4;128,5;0;0,018181818;0;0;1;0;0
14;37;1584770476;0,009302326;0,029296378;0;0;0;1;0
10;25;692,22;0,038709677;0,039354839;0;0;0;1;0
2;42;1157783333;0;0,032222222;0;0;0;1;0
6;10;384,8;0;0,015384615;0;0;1;0;0
4;6;178,8;0;0,014814815;0;0;1;0;0
4;13;94,6;0,041666667;0,070670996;0;0;0;1;1
8;3;26,7;0,022222222;0,044444444;0;0;1;0;0
9;49;2268900677;0;0,017407407;0;0;0;1;0
3;16;5164785714;0,022222222;0,035555556;0;0;0;1;0
7;5;46,2;0,0125;0,0375;0;0;1;0;0
0;8;257,4;0;0,028571429;0;0;0;1;0
3;18;1716373333;0,008333333;0,016666667;0;0;0;1;0
1;22;3808066667;0,019047619;0,013333333;0;0;0;1;0
0;30;1737016667;0,034482759;0,048357964;1444763592;0;0;1;0
2;32;929,91;0,006060606;0,026262626;0;0;0;1;0
0;5;158,6;0;0,013333333;0;0;0;1;0
4;11;1297,25;0,014285714;0,054761905;1865904914;0;0;1;0
14;18;4505066667;0;0,011111111;0;0;0;1;0
0;2;0;0,2;0,2;0;0;0;1;0
7;29;1612983333;0,005882353;0,013697479;0;1;0;1;0
5;26;6155595238;0;0,002083333;6277367187;0;1;0;1
4;12;234,4;0;0,013333333;0;0;1;0;0
5;8;3123333333;0;0,01;0;1;0;1;0
11;150;5962205556;0,005345912;0,015283019;0;0;0;1;0
1;15;228,8;0,01875;0,06875;0;1;0;1;0
8;8;1350666667;0;0,005128205;0;0;1;0;0
8;84;2759135058;0,005681818;0,02926548;4477838682;0;0;1;0
1;10;506,4;0;0,02;0;0;1;0;0
6;70;2678055238;0;0,005868545;0;0;0;1;0
0;15;337;0,02;0,032222222;0;0;0;1;0
3;63;1108369762;0;0,002786596;7826836353;0;0;1;1
5;5;82,5;0;0,028571429;0;0;1;0;0
6;14;2956974359;0;0,026315789;0;1;0;1;0
15;130;3645909048;0,001459854;0,008515815;1041358118;1;0;1;0
4;42;3333076068;0,011627907;0,027506986;0;0;0;1;0
0;12;749,8;0;0,015384615;2300459544;0;1;0;1
0;75;2532960656;0,004266667;0,030748538;0;0;0;1;0
1;28;6306466667;0;0,016666667;1258722248;0;0;1;1
0;4;0;0,2;0,2;0;0;0;1;0
1;12;1192866667;0;0,019230769;0;0;0;1;0
6;26;2134103333;0;0,014583333;1338353821;0;0;1;0
1;137;7672152381;0,00177305;0,011631206;3772031898;0;0;1;1
2;14;497,8;0,011458333;0,018333333;0;0;0;1;0
1;45;139040359;0,017021277;0,023262411;0;0;0;1;0
0;2;0;0,2;0,2;0;0;0;1;0
1;1;0;0,053333333;0,093333333;0;0;0;1;1
4;3;5226666667;0;0,021212121;0;0;0;1;0
0;22;5830933333;0;0,015942029;2749716646;0;0;1;1
0;2;35,2;0;0,1;0;0;0;1;0
1;0;0;0;0,066666667;0;0;1;0;0
8;12;368,9;0,00625;0,02375;0;0;0;1;0
1;52;3019805397;0;0,002724518;0;1;0;1;0
19;27;1171471429;0;0,019152047;1643725303;1;0;1;0
0;2;0;0,2;0,2;0;0;0;1;0
4;13;777,05;0;0,003921569;0;0;0;1;0
2;2;112,8;0;0,025;0;0;1;0;0
2;6;35,2;0,025;0,075;0;0;0;1;0
3;9;168,02;0;0,045454545;0;0;0;1;0
11;49;1758,25;0;0,020562771;0;0;0;1;1
0;20;381;0,045;0,075;0;0;0;1;0
4;14;3802666667;0;0,011111111;0;0;1;0;0
2;19;555,4;0,027272727;0,053030303;0;0;0;1;0
1;24;4454333333;0,017391304;0,02173913;0;0;0;1;0
2;51;8204833333;0;0,008627451;0;0;0;1;0
2;16;312,2;0,033333333;0,048148148;0;0;0;1;0
1;7;1252766667;0,025;0,021428571;0;0;0;1;0
2;102;2436287879;0,051797386;0,060539216;0;0;0;1;0
3;4;117;0;0,028571429;0;1;1;0;0
4;5;61,4;0;0,014285714;0;0;1;0;0
4;14;339;0;0,010526316;0;0;1;0;0
2;62;9763333333;0,009375;0,015625;0;1;0;1;0
1;15;114,9;0;0,025;0;0;1;0;0
0;1;0;0,2;0,2;0;0;0;1;0
0;33;1985933333;0;0,02969697;0;0;0;1;0
4;7;183;0,018181818;0,072727273;0;0;0;1;0
1;24;7045666667;0;0,011538462;1422049566;0;0;1;0
3;62;2337196667;0,008196721;0,023911007;0;0;0;1;0
4;11;577,6;0,010526316;0,010526316;0;0;1;0;0
4;31;2130693837;0,025;0,032482778;0;1;0;1;0
0;7;96;0;0,025;5420146753;1;1;0;1
4;7;107,6;0;0,011111111;0;0;1;0;0
7;8;144,9;0;0,021052632;2714408757;0;0;1;1
6;34;9706266667;0,008823529;0,014313725;0;1;0;1;0
0;104;3528060714;0,006213018;0,035602227;0;0;0;1;0
0;23;798,3;0,026086957;0,047826087;0;0;0;1;0
0;1;0;0,2;0,2;0;1;1;0;0
0;6;286,2;0;0,022222222;0;0;0;1;0
9;7;186,4;0,02;0,03;0;1;0;1;0
4;4;144,6;0;0,014285714;0;0;0;1;0
7;43;1912751905;0,008333333;0,007777778;1964189593;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
3;13;134,45;0;0,0125;0;1;1;0;0
0;53;2121311111;0,020754717;0,060754717;0;0;0;1;0
6;71;2576432121;0,01027027;0,045526366;0;0;0;1;0
4;14;3375333333;0;0,023529412;0;0;1;0;0
7;63;1422103333;0;0,008766234;0;0;0;1;0
1;30;5155333333;0;0,016666667;0;0;0;1;0
1;44;1310,5;0,042222222;0,065925926;0;0;0;1;0
0;12;460,2;0,061111111;0,111111111;0;0;0;1;0
0;27;393,3;0;0,006666667;392827844;0;0;1;1
0;14;390,9;0,013333333;0,066666667;0;0;0;1;0
4;16;379,3;0,021212121;0,057575758;0;0;0;1;0
3;11;1646366667;0;0,027777778;0;0;0;1;0
14;31;835,71;0;0,007317073;3305509961;1;0;1;1
0;10;1508666667;0;0,02;0;0;0;1;0
0;27;652,7;0;0,02962963;0;0;0;1;0
0;3;62,4;0;0,05;2379060609;0;1;0;1
6;38;2001,7;0,006342495;0,030232558;0;0;0;1;0
4;72;1822866667;0,006756757;0,024774775;1134860076;0;0;1;0
1;73;2265492857;0,011111111;0,00716821;0;1;0;1;0
4;32;1870966667;0;0,037037037;0;0;0;1;0
3;12;2646,4;0,042857143;0,052380952;0;0;0;1;0
2;15;5694933333;0;0,025;0;0;0;1;0
23;88;1839098106;0,015758703;0,031587556;0;0;0;1;0
2;4;97,6;0;0,016666667;0;1;1;0;0
2;28;494,88;0;0,013793103;0;0;1;0;0
1;11;2016333333;0,005555556;0,05;3149043616;0;0;1;1
8;12;309,7;0,011764706;0,014705882;0;0;0;1;0
3;42;1246,12;0;0,008888889;0;0;0;1;0
3;3;41,3;0;0,011111111;0;0;0;1;0
4;16;237,5;0;0,011111111;0;0;1;0;0
0;13;4724333333;0;0,004395604;0;0;0;1;0
0;36;6414083333;0,060925926;0,081375661;0;0;0;1;0
0;3;335;0;0,133333333;0;0;0;1;0
7;14;341,7;0,059649123;0,084210526;0;0;0;1;0
0;24;6079666667;0;0,004166667;1947465798;1;1;0;1
1;33;835,3;0,005714286;0,028571429;2159096645;0;0;1;1
3;8;422,08;0;0,035185185;2793478267;0;0;1;1
2;81;1342,75;0;0,008860759;0;0;0;1;1
2;16;218;0,011111111;0,033333333;0;0;0;1;0
0;56;1294637143;0,007407407;0,03345679;0;0;0;1;0
3;35;5960333333;0;0,005263158;0;0;1;0;0
10;181;4287960606;0;0,012467279;4529635712;0;0;1;0
1;19;348,6;0;0,005555556;0;0;0;1;1
1;31;5610940141;0,034375;0,052507716;0;0;0;1;0
3;9;397;0,027272727;0,045454545;0;0;0;1;0
5;18;5855666667;0,010526316;0,052631579;0;0;0;1;0
3;9;1440666667;0;0;0;0;1;0;0
0;48;3177366667;0,008510638;0,044680851;0;0;0;1;0
0;45;1970;0,019259259;0,037925926;0;0;0;1;0
4;20;1708,98;0,0125;0,057936508;0;0;0;1;0
3;32;8100816667;0,005128205;0,015099715;1727062073;1;0;1;1
3;51;1187737297;0,024223602;0,066119363;6854149002;0;0;1;0
2;9;89,5;0;0,058333333;0;0;0;1;1
4;10;267,9;0;0,002777778;0;0;1;0;0
0;8;471,4;0;0,075;0;0;0;1;0
4;13;4098371212;0;0,005882353;2010126693;0;1;0;1
6;27;1333,8;0,012903226;0,029032258;4945717395;1;0;1;0
7;28;5879228571;0;0,00962963;1057326688;1;0;1;1
0;23;9973142857;0;0,039130435;0;0;0;1;0
5;16;308,7;0,00952381;0,019047619;0;0;1;0;0
6;25;6884533333;0;0,025904762;2368830117;0;0;1;0
2;2;14,35;0;0,05;0;0;1;0;0
1;34;781,8;0,017142857;0,028571429;0;0;0;1;0
4;2;49,4;0;0,033333333;1677416803;0;0;1;1
3;20;3666166667;0,009090909;0,004545455;0;0;1;0;0
3;19;2856166667;0,019047619;0,019047619;0;1;0;1;0
0;9;101,6;0,044444444;0,077777778;0;0;0;1;0
6;22;4188444444;0;0,001020408;0;0;1;0;0
7;59;1945896667;0,012239583;0,010578704;2852919049;0;0;1;1
3;10;239,7;0;0,0025;0;0;1;0;0
7;43;2660283333;0,030612245;0,055782313;0;0;0;1;0
6;47;2101691541;0,007435897;0,02061552;0;0;0;1;0
0;3;60,4;0,066666667;0,133333333;0;0;0;1;0
0;14;4068666667;0,021428571;0,079761905;0;0;0;1;0
8;42;1052,4;0;0,004545455;3735725827;1;0;1;1
3;3;86,6;0;0,033333333;0;0;0;1;1
3;26;1629438095;0;0,004938272;0;1;0;1;0
7;33;1454,75;0,004761905;0,00968254;4018975207;0;0;1;0
0;14;1037579088;0;0,026666667;4592878029;1;0;1;1
3;4;36,2;0,028571429;0,057142857;0;0;0;1;0
0;25;7018833333;0;0,023333333;0;0;0;1;0
16;54;2214230303;0,009375;0,031076389;1288569678;0;0;1;0
0;7;728,8;0;0;589241766;0;0;1;1
0;22;8488407143;0;0,00952381;0;0;0;1;0
5;94;1729716667;0,005050505;0,025420875;6322599996;0;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
0;2;29,2;0;0,05;0;0;0;1;0
3;19;317,8;0,018181818;0,045454545;0;0;0;1;0
4;3;22;0;0,025;0;1;1;0;1
3;8;278,58;0;0,01;2618180656;0;1;0;0
9;43;145893619;0;0,00952381;0;0;1;0;0
7;12;832,7;0;0,004761905;0;0;1;0;0
7;159;4362009752;0,001204819;0,008667383;6047203519;0;0;1;0
7;68;8241573062;0;0,006666667;3768626909;0;0;1;0
14;24;359,63;0,024324324;0,042342342;0;0;0;1;0
6;107;16882494;0;0,016407828;2385969641;0;0;1;0
0;8;1705333333;0;0;3796905976;0;1;0;1
6;13;291,3;0;0,0125;5311442085;1;1;0;1
0;13;427,3;0;0,038461538;0;0;0;1;0
5;8;1188,2;0;0,030769231;0;0;0;1;0
0;8;251,8;0;0,025;0;0;1;0;0
4;26;2609;0;0,002380952;4712454606;1;0;1;1
7;33;4865600582;0,006666667;0,028784722;1184059922;0;0;1;0
1;41;1227713333;0,019512195;0,041056911;0;0;0;1;0
0;11;6501666667;0,036363636;0,060606061;0;0;0;1;0
2;32;7768833333;0;0,003125;0;0;1;0;0
1;11;4245957143;0,053333333;0,055833333;0;0;0;1;0
10;271;1229246381;0,005995204;0,02001083;0;0;0;1;0
5;5;25;0,02;0,04;0;0;1;0;0
0;6;231,8;0,066666667;0,066666667;0;0;0;1;0
2;26;6230266667;0;0,009047619;360824516;1;0;1;0
0;6;1183,2;0,033333333;0,066666667;0;0;0;1;0
5;7;5843777778;0;0,064351852;0;0;0;1;1
0;4;39,8;0;0,05;0;0;1;0;0
3;7;128;0;0,026666667;0;0;0;1;0
3;24;368,6;0;0,008888889;0;0;1;0;0
3;8;3612333333;0,008333333;0,038888889;0;0;0;1;0
4;6;282,8;0,025;0,025;0;0;0;1;0
0;3;0;0,2;0,2;0;1;0;1;1
0;1;0;0,2;0,2;0;1;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
0;90;2167900476;0,002898551;0,013297101;0;0;0;1;0
2;40;673,65;0;0,014634146;2376322043;1;0;1;1
0;67;7714133333;0;0,004205128;0;0;0;1;0
2;83;4052358631;0,000340136;0,008176477;1961979883;0;0;1;1
15;60;632,25;0,005882353;0,011960784;0;0;0;1;0
0;9;463,4;0;0,022222222;0;0;1;0;0
1;41;1808953333;0;0,012195122;0;1;0;1;0
3;36;1418377619;0,05787037;0,080562169;0;0;0;1;0
5;171;4554692744;0,002259887;0,004062416;0;0;0;1;0
3;7;381,4;0;0,007407407;3525541691;1;0;1;0
1;55;3134066667;0;0,006666667;5767419658;0;0;1;0
3;21;8402863203;0;0,010763889;0;0;0;1;0
6;82;8951111111;0,002325581;0,004844961;0;0;0;1;0
3;150;4935536124;0,005664488;0,016427015;0;0;0;1;0
6;24;7094333333;0,007142857;0,016666667;1570942935;0;0;1;1
1;22;360,65;0;0,01037037;1453922921;0;0;1;1
3;17;468,85;0,01;0,006666667;642879309;0;0;1;1
0;111;2805038095;0,005405405;0,038192738;0;0;0;1;0
1;16;521,5;0,010526316;0,021052632;0;0;0;1;0
2;44;1993396667;0,01254902;0,041246499;4107661192;0;0;1;0
8;84;2289079157;0,002556818;0,013110506;0;0;0;1;0
4;15;142,4;0,022222222;0,077777778;0;0;0;1;0
5;89;254260431;0,001811594;0,012188596;5887666731;1;0;1;1
10;37;5276666667;0,009090909;0,032954545;0;0;0;1;0
1;6;137,6;0;0,013333333;0;0;0;1;0
5;24;6588466667;0;0,013793103;429845308;0;0;1;0
3;13;443,9;0;0,0125;0;0;1;0;0
1;7;379,8;0;0,05;0;0;0;1;0
5;22;742;0;0,007407407;3222252197;0;1;0;1
2;79;2426006667;0,001265823;0,017721519;0;0;0;1;0
1;9;1362833333;0,018181818;0,027272727;0;0;1;0;0
0;20;1116473333;0,033;0,027954545;0;0;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
0;39;8356809524;0,032478632;0,028162393;0;0;0;1;0
7;31;910,04;0,018181818;0,052020202;5316109207;0;0;1;0
0;10;232,4;0;0;0;0;0;1;0
0;27;701,9;0,007407407;0,028395062;0;0;0;1;0
4;26;4052833333;0;0,001428571;0;1;1;0;0
0;51;1219054286;0;0,012113703;9063088034;0;0;1;1
0;7;0;0,2;0,2;0;0;0;1;0
4;145;2935255477;0,001360544;0,005708347;0;0;0;1;0
0;72;5465320175;0,033789954;0,06037786;0;0;0;1;0
4;10;118;0,011111111;0,066666667;0;0;0;1;0
7;37;825205;0;0,004625745;0;0;0;1;0
10;55;2400782077;0;0,010717178;1;1;0;1;0
1;3;14,6;0;0,08;0;0;0;1;0
5;25;884,5;0;0,003571429;748051616;0;1;0;1
1;79;3421653333;0,004878049;0,022357724;4127430681;0;0;1;1
4;17;2023,2;0;0,011111111;0;0;1;0;0
1;26;5024533333;0;0,002564103;2265617015;0;1;0;1
0;37;2767753333;0,005555556;0,015;0;1;0;1;0
1;46;4598433333;0,004255319;0,046808511;1072449269;0;0;1;1
4;50;936,81;0;0,003773585;0;0;1;0;0
0;1;8;0;0;0;0;0;1;0
1;11;701;0;0,016666667;0;0;0;1;0
2;6;117;0,05;0,05;0;1;0;1;0
0;15;176,5;0,04;0,12;0;0;0;1;0
1;19;5131622222;0,003333333;0,0075;0;0;0;1;0
9;26;7122714286;0,006060606;0,028282828;1725866353;0;0;1;0
10;414;23888,81;0,009900332;0,027062016;1033757336;0;0;1;0
5;36;1081108333;0,025;0,025972222;0;0;0;1;0
0;12;3185333333;0;0,014285714;0;0;1;0;0
0;2;11;0;0,1;0;0;0;1;0
2;16;199;0;0,015789474;0;0;1;0;0
0;1;0;0,2;0,2;0;0;0;1;0
4;7;207,6;0;0,033333333;3084751033;0;0;1;0
16;86;161840328;0,015067698;0,022043153;3885233567;0;0;1;1
0;58;1066393635;0,000209249;0,034950263;0;0;0;1;0
5;22;392,6;0,028;0,06;0;0;0;1;0
4;7;102,7;0;0,011111111;0;0;0;1;1
7;56;8577355067;0;0,014259607;0;0;0;1;0
0;11;660,8;0;0;3383646892;0;1;0;1
0;7;376,7;0;0;536853974;0;1;0;1
2;13;1810666667;0;0,016666667;0;0;0;1;0
0;25;3605111111;0,065384615;0,066783217;0;0;0;1;0
3;23;1053175758;0,002083333;0,014583333;0;0;0;1;0
7;310;7710731416;0,0000394;0,00751105;0;0;0;1;1
2;28;488,91;0,014814815;0,022222222;4519820194;0;0;1;1
2;40;906,4;0;0,015238095;0;0;0;1;0
0;3;20,2;0;0,066666667;0;0;0;1;0
0;8;8839333333;0;0,014285714;0;1;1;0;0
0;65;2349101818;0,018785882;0,046505418;0;0;0;1;0
0;3;15,2;0,066666667;0,133333333;0;0;0;1;0
3;8;314,85;0;0,018181818;0;0;1;0;1
1;15;1249142857;0;0,016369048;490908873;0;0;1;0
0;6;31;0;0,033333333;0;0;0;1;0
14;41;2688864762;0;0,011853002;3696220452;0;0;1;1
2;6;425;0;0,025;0;0;0;1;0
1;0;0;0;0,066666667;0;1;0;1;1
4;29;8679915152;0,012903226;0,019354839;0;0;0;1;0
1;7;4175333333;0;0,027777778;0;0;0;1;0
0;35;5367333333;0;0,012222222;370979448;0;0;1;1
4;5;74,4;0;0,022222222;0;0;1;0;0
0;62;4391666667;0,003174603;0,014814815;0;0;0;1;0
3;43;2013659524;0;0,009090909;0;0;0;1;0
7;13;295,1;0,011764706;0,017647059;0;1;0;1;0
2;17;1566,2;0,00952381;0,038095238;0;0;0;1;0
0;16;213,8;0,00625;0,06875;0;0;0;1;1
9;39;9774128571;0,009756098;0,017615176;0;0;0;1;0
0;24;1884,7;0,032;0,068;0;0;0;1;0
7;27;6699333333;0;0;0;0;1;0;0
0;1;0;0,2;0,2;0;0;0;1;0
1;29;4320222222;0;0,006896552;0;1;1;0;0
6;12;5827333333;0,014285714;0,035714286;2132413414;0;0;1;0
0;73;1860,95;0,005405405;0,019527027;0;0;0;1;0
2;33;3578895238;0;0,007894737;0;0;0;1;0
3;10;2659333333;0;0,015277778;0;0;0;1;0
0;4;313,8;0;0,05;1453547145;0;0;1;0
0;20;780,5;0,004761905;0,043809524;109112449;0;0;1;0
0;5;1318333333;0;0,013333333;3613790493;0;1;0;1
2;6;8576666667;0;0,028571429;5957182786;0;0;1;1
5;25;887,75;0,013793103;0,023754789;0;0;0;1;0
0;61;1140796667;0;0,002833333;0;0;0;1;0
0;10;122,8;0,11;0,133333333;0;0;0;1;0
0;2;58,4;0;0,1;0;0;1;0;0
5;78;3621606667;0;0,006024096;1878186098;0;0;1;0
1;110;205648859;0;0,004892966;0;0;0;1;0
3;20;798,3;0;0,009090909;0;1;0;1;0
0;71;1094310476;0;0,009285714;4718931118;0;0;1;0
0;16;240,6;0,035294118;0,062352941;0;0;0;1;0
3;5;96;0,028571429;0,042857143;0;0;0;1;0
2;11;1200,2;0,014285714;0,028571429;1841056693;1;0;1;0
3;4;81,7;0;0,03125;0;0;0;1;0
1;53;2224633333;0,011538462;0,03514652;0;0;0;1;0
7;9;230,62;0,028571429;0,028571429;7123156574;1;0;1;0
11;46;1624935625;0,005357143;0,021391443;0;1;0;1;0
4;10;1589733333;0,023076923;0,038461538;2065287956;0;0;1;1
2;5;255;0;0,028571429;0;0;1;0;0
7;58;3441806667;0;0,010752688;0;0;0;1;0
2;36;9378653488;0,040350877;0,069414101;0;0;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
2;32;7832085714;0;0,005714286;0;0;1;0;1
3;19;1221,7;0;0;0;0;1;0;0
5;34;5883666667;0;0,030246914;8041078329;0;0;1;1
2;38;8764766667;0;0,014529915;6328693274;0;0;1;1
8;9;2308333333;0;0,035714286;0;1;0;1;0
7;50;2653196667;0,015686275;0,027908497;0;0;0;1;0
0;11;1855,6;0,027272727;0,054545455;0;0;0;1;0
0;27;228,9;0,014814815;0,037037037;0;0;0;1;0
0;2;5;0;0,1;0;1;1;0;0
7;29;1243976108;0;0,007819795;3988966398;0;0;1;0
1;2;15;0;0,066666667;0;0;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
14;134;3410697592;0,001495726;0,002839575;0;1;0;1;0
1;2;194,4;0;0,05;0;0;1;0;0
5;68;2664416667;0;0,005633803;5150260109;0;1;0;0
7;37;552,04;0,006976744;0,017829457;0;0;0;1;0
3;11;385,74;0;0,007692308;1781649911;0;0;1;1
3;26;1115,4;0,061494253;0,087060755;0;0;0;1;0
0;53;1618203333;0,023846154;0,047628205;0;0;0;1;0
0;9;154,8;0,018181818;0,03030303;2074935126;1;0;1;1
0;20;1016883333;0,035;0,052333333;0;0;0;1;0
0;17;5040833333;0,023529412;0,035294118;3607906944;0;0;1;1
0;36;1018018025;0,01025641;0,038075929;0;1;0;1;0
8;15;5714238596;0,031578947;0,029645043;0;0;0;1;0
11;41;6784833333;0;0,032173913;1357270341;0;0;1;1
1;13;227,6;0;0;4229306752;0;1;0;0
0;22;3430333333;0;0,027272727;0;0;0;1;0
1;6;2616666667;0,071428571;0,125714286;0;0;0;1;0
13;61;3773,3;0,005714286;0,025021645;2237276151;0;0;1;1
15;172;4098699853;0,003314917;0,016214742;290865324;1;0;1;0
0;8;724,2;0,022222222;0,03968254;5091914289;1;0;1;1
1;18;297,5;0,031578947;0,040350877;0;0;0;1;0
6;11;151,3;0,005555556;0,04;0;1;0;1;0
7;22;2800466667;0,00952381;0,012698413;0;0;1;0;0
4;219;6747414492;0,003604845;0,020793071;5408935339;0;0;1;0
3;94;2487,52;0;0,002083333;0;0;1;0;0
3;176;6847736667;0,003370787;0,011516854;2044064077;0;0;1;0
0;3;0;0,2;0,2;0;0;0;1;0
0;42;6028833333;0;0,004365079;2126632526;0;0;1;0
5;37;692,87;0;0,001666667;0;0;0;1;0
6;3;66,05;0;0,022222222;2147142017;0;0;1;1
6;15;296,58;0;0,028571429;0;1;0;1;0
3;25;2199,52;0;0,042307692;317966645;0;0;1;0
0;26;3723833333;0,019230769;0,059615385;0;0;0;1;0
3;15;2022117778;0,011764706;0,023529412;1155399716;0;0;1;0
1;34;4225230769;0;0,006015038;3631643173;0;0;1;1
5;97;6079,82;0,002;0,017;3454874142;0;0;1;0
1;9;115,6;0;0,04;0;0;0;1;0
2;55;1988931429;0,007272727;0,005330144;579089525;0;0;1;0
0;3;294,7;0;0;3020357704;1;0;1;1
1;46;1292449762;0,004347826;0,005555556;0;0;0;1;0
1;28;1907,08;0,006666667;0,015555556;1924405095;0;0;1;1
2;3;1337333333;0;0,04;0;0;1;0;0
6;7;175,4;0;0,018181818;0;1;1;0;0
4;30;1547233333;0;0,012121212;2840448178;0;0;1;1
8;13;2887133333;0;0,003588517;0;0;1;0;0
1;4;111,6;0,04;0,04;0;0;1;0;0
4;33;8497444444;0,021929825;0,042105263;0;0;0;1;0
4;14;4969666667;0;0,009803922;0;0;0;1;0
2;10;6066666667;0,008333333;0,026388889;36672294;0;0;1;0
2;28;1576966667;0;0,018452381;0;1;0;1;0
1;21;9216233333;0;0,01;0;0;1;0;0
8;48;691,95;0,012666667;0,021380952;6887181233;0;0;1;0
5;18;3904566667;0;0,019230769;0;0;0;1;0
2;4;15;0;0,04;0;0;0;1;0
0;41;3389,8;0,032478632;0,05019425;0;0;0;1;0
10;114;2139156647;0;0,009414895;0;1;0;1;0
6;30;6346880952;0,08083779;0,106666667;0;1;0;1;0
9;10;1248666667;0,021052632;0,030526316;0;0;0;1;1
6;45;1620141667;0;0,009333333;0;0;0;1;0
0;18;1110866667;0;0,014814815;5703508179;0;0;1;1
0;11;292,7;0,036363636;0,090909091;0;0;0;1;0
3;93;385682978;0,037525773;0,06218704;7542144271;0;0;1;0
0;154;4800574762;0,014473684;0,032872807;0;0;0;1;0
6;14;290,8;0;0,010526316;0;0;1;0;0
1;26;2421095238;0;0,004273504;0;0;0;1;0
1;11;5032666667;0,018181818;0,036363636;2472209216;0;0;1;1
8;18;385,75;0;0,013793103;0;0;1;0;0
1;5;58;0;0,033333333;0;0;0;1;0
4;19;157,2;0,010526316;0,021052632;0;0;1;0;0
3;1;7;0;0,04;0;1;1;0;1
0;13;70,4;0,138461538;0,143589744;0;0;0;1;0
0;1;15,6;0;0;477917708;0;1;0;1
4;53;1228289524;0,02345679;0,042026749;0;0;0;1;0
9;26;7434766667;0;0,021969697;9284545518;1;0;1;1
4;14;449,4;0,03;0,076666667;0;0;0;1;0
6;8;2463865079;0;0,008928571;0;1;0;1;0
2;6;812,35;0,018181818;0,036709957;2416451021;0;0;1;0
0;4;75,4;0,1;0,125;0;1;0;1;0
6;87;1836983333;0,009782609;0,026449275;0;0;0;1;0
2;2;37,2;0;0,05;0;0;0;1;0
0;1;0;0,2;0,2;0;0;0;1;0
